SchemaName;SchemaID;DataCORELayer;ObjectName;ObjectID;ObjectType;ObjectTypeDescription;ObjectSQLCode_Anzahl_Character;ObjectSQLCode_First_32767_Characters
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_FactActualCost_CostCenterBookings_For_MaintenanceOrder_V2_G4;1013279065;V ;VIEW;6215;/*=*/ /* View: V_FactActualCost_CostCenterBookings_For_MaintenanceOrder_G4 */ /*=*/ /**/ /* V01.00.04 2021-07-14 Szivos Andras CI/BTM-AC1 */ /* Fact view for Costs Maintenance Order booked on Cost Centers from POE */ /* Changes: */ /* - V01.00.04 2021-07-14 Szivos Andras CI/BTM-AC1 Change filtering on specific cost element group to be independent */ /* from specific cost element view */ /* - V01.00.03 2021-11-23 Szivos Andras CI/BTM-AC1 Clean up of SQL code */ /* - V01.00.00 2021-09-24 Szivos Andras CI/BTM-AC1 Original version created */ /**/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_MaintenanceOrder_V3_IDIM1_G4;1015062752;V ;VIEW;9050;"/**/ /* View: V_MaintenanceOrder_V3_IDIM1_G4 */ /**/ /**/ /* V01.02.01 - 2020-08-26 Tatjana Derdus CI/DAV2.3 */ /* New view Dimension Maintenance based on optimized data model for SAPP81 */ /* Update: */ /* - V01.00.00: Initial version (2020-03-30) */ /* - V01.00.01: Cast BasicStartDate and BasicEndDate as Date */ /* - V01.01.00: Adjust MaintenanceOrderId to trim variable number of leading zeros */ /* - V01.02.00: Make independent of LanguageCode; Use BasicStart/End DateId instead of Date */ /* - V01.02.01: Make Dummy-Record (DimId = 0) exclusive for view of leading system (POE/G0) */ /* - V01.03.00: Add column FunctionalLocationDimId */ /**/"
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_RefCostCenterReportingScenarioBP_V1_IREF0;1019918755;V ;VIEW;1141;/**/ /* View: V_RefCostCenterReportingScenarioBP_V1_IREF0 */ /**/ /**/ /* V01.00.01 - 2020-07-16 - Tatjana Derdus CI/DAV2.3 */ /* Reference view for BP-Scenarios in CostCenter reporting */ /* Update: */ /* - V01.00.00: 2019-07-30 - SHH4FE - Initial version */ /* - V01.00.01: 2020-07-16 - DTD7FE - Renamed view & moved to scheme INFI_Costs_SSAS_CSC2 */ /**/
INFI_TM1_CSC2;9;INFormation Mart as Interface;V_INTF_PNL_FACT_ECPCA_CS_V2;1023707095;V ;VIEW;2075;/**/ /* View: V_INTF_PNL_FACT_ECPCA_CS_V2 */ /**/ /* =*/ /* V01.00.01 2023-03-31 Ilja Frolov GS/BDD1 & Yannick Sigwalt GS/BDD1 */ /* Transactional data for TM1 */ /* Outgoing Interface #0057 https://inside-docupedia.bosch.com/confluence/x/e8J9Vg */ /* This view is used as interface between persisted fact table INTF_PNL_FACT_ECPCA_CS_V2 */ /* and consuming TM1 application of P&L.Series */ /* Restrictions: */ /* This view should be only used for fact data loading between Data.CORE and TM1 Input cube */ /* -------------------------------------------------------------------------------------------------------- */ /* updated */ /* - 01.00.01 - Changed WBSElement to internal WBS Element */ /* - 01.00.00 - Initial version */ /* =*/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_FactActualCost_CostCenterBookings_For_MaintenanceOrder_V2_G5;1029279122;V ;VIEW;6219;/*=*/ /* View: V_FactActualCost_CostCenterBookings_For_MaintenanceOrder_G5 */ /*=*/ /**/ /* V01.00.04 2021-07-14 Szivos Andras CI/BTM-AC1 */ /* Fact view for Costs Maintenance Order booked on Cost Centers from POE */ /* Changes: */ /* - V01.00.04 2021-07-14 Szivos Andras CI/BTM-AC1 Change filtering on specific cost element group to be independent */ /* from specific cost element view */ /* - V01.00.03 2021-11-23 Szivos Andras CI/BTM-AC1 Clean up of SQL code */ /* - V01.00.00 2021-09-24 Szivos Andras CI/BTM-AC1 Original version created */ /**/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_MaintenanceOrder_V3_IDIM1_G5;1031062809;V ;VIEW;9050;"/**/ /* View: V_MaintenanceOrder_V3_IDIM1_G5 */ /**/ /**/ /* V01.02.01 - 2020-08-26 Tatjana Derdus CI/DAV2.3 */ /* New view Dimension Maintenance based on optimized data model for SAPP87 */ /* Update: */ /* - V01.00.00: Initial version (2020-03-30) */ /* - V01.00.01: Cast BasicStartDate and BasicEndDate as Date */ /* - V01.01.00: Adjust MaintenanceOrderId to trim variable number of leading zeros */ /* - V01.02.00: Make independent of LanguageCode; Use BasicStart/End DateId instead of Date */ /* - V01.02.01: Make Dummy-Record (DimId = 0) exclusive for view of leading system (POE/G0) */ /* - V01.03.00: Add column FunctionalLocationDimId */ /**/"
INFI_PNL_GM1_SSAS_CSC2;95;INFormation Mart as Interface;V_INTF_PNL_GM1_DimProduct_V2;1034851149;V ;VIEW;10038;"/**/ /* View: V_INTF_PNL_GM1_DimProduct_V2 */ /**/ /* */ /* V01.00.03 2023-05-08 URA1FE & DTD7FE */ /* This view provides the product hierarchy and material data for Profit&Loss.GM1Analysis */ /* Moreover this view extracts some master data from facts data, which is not recommended */ /* Data.CORE Outgoing Interface #0174 https://inside-docupedia.bosch.com/confluence/x/3BnAcw */ /* Changes: */ /* - V01.00.03 Added products from iGPM; Adjusted view name suffix to ""V2"" */ /* - V01.00.02 Added fields [ProductHierarchySubClassDescriptionInEnglish] and */ /* [ProductHierarchyClassDescriptionInEnglish] */ /* - V01.00.01 Removed PERIO and MaterialByDivisionAndProfitCenter_rank, added field WW02 */ /* - V01.00.00 Created View - initial version */ /* */"
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_RefCostCenterReportingScenarioCF_V1_IREF0;1035918812;V ;VIEW;1141;/**/ /* View: V_RefCostCenterReportingScenarioCF_V1_IREF0 */ /**/ /**/ /* V01.00.01 - 2020-07-16 - Tatjana Derdus CI/DAV2.3 */ /* Reference view for CF-Scenarios in CostCenter reporting */ /* Update: */ /* - V01.00.00: 2019-07-30 - SHH4FE - Initial version */ /* - V01.00.01: 2020-07-16 - DTD7FE - Renamed view & moved to scheme INFI_Costs_SSAS_CSC2 */ /**/
INFI_PnLService_TM1_CSC2;118;INFormation Mart as Interface;V_PnL_Service_COPA_CCI_V1_MFCT0_D7;1039707152;V ;VIEW;2813;/**/ /* Database name: @DB_DATA_VAULT_SQL */ /* DBMS name: Microsoft SQL Server 2016 - Bosch */ /* Created on: 14.04.2023 13:16:46 */ /**/ /**/ /* View: V_PnL_Service_COPA_CCI_V1_MFCT0_D7 */ /**/ /* = */ /* V01.00.01 - 2023-04-14 URA1FE */ /* This View points to the PnL.Service Persisted Fact Data of CO-PA for D7 */ /* Data.CORE Outgoing Interface #0267 https://inside-docupedia.bosch.com/confluence/x/9ZYyp */ /* Implemented Soft Rules: */ /* Restriction: */ /* - Tailored loading for PnL.Service only, no reuse intended */ /* - Covered sources: D7 */ /* - Used for loading of PnL.Service Input Cube and Dillthrough from application to Data.CORE */ /* */ /* Update: */ /* - V01.00.00: Added column KSTRG */ /* - V01.00.00: Initial version */ /* = */
INFI_TM1_CSC2;9;INFormation Mart as Interface;V_INTF_PNL_DIM_ICPartner;1040878925;V ;VIEW;1372;/**/ /* View: V_INTF_PNL_DIM_ICPartner */ /**/ /* =*/ /* V01.00.00 2021-05-18 Yannick Sigwalt GS/BDO12 */ /* Interface provides Parent/Child Hierarchy for ICPartner Dimension */ /* Data.CORE Outgoing Interface #0142 https://inside-docupedia.bosch.com/confluence/x/_iJyZg */ /* Update: */ /* Restriction: */ /* - none */ /* =*/
INFI_TM1_CSC2;9;INFormation Mart as Interface;V_INTF_PNL_DIM_TradingPartner_ATTR;1043079052;V ;VIEW;1531;/**/ /* View: V_INTF_PNL_DIM_TradingPartner_ATTR */ /**/ /* = */ /* V01.00.01 2022-06-23 Michal Erdman */ /* Interface provides the trading partner attributes data from SAP */ /* History: */ /* - V01.00.01: removed condition on LanguageCode */ /* - V01.00.00: initial version */ /* = */
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_FactActualCost_CostCenterBookings_For_MaintenanceOrder_V2_G6;1045279179;V ;VIEW;6222;/*=*/ /* View: V_FactActualCost_CostCenterBookings_For_MaintenanceOrder_G6 */ /*=*/ /**/ /* V01.00.04 2021-07-14 Szivos Andras CI/BTM-AC1 */ /* Fact view for Costs Maintenance Order booked on Cost Centers from POE */ /* Changes: */ /* - V01.00.04 2021-07-14 Szivos Andras CI/BTM-AC1 Change filtering on specific cost element group to be independent */ /* from specific cost element view */ /* - V01.00.03 2021-11-23 Szivos Andras CI/BTM-AC1 Clean up of SQL code */ /* - V01.00.00 2021-09-24 Szivos Andras CI/BTM-AC1 Original version created */ /**/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_MaintenanceOrder_V3_IDIM1_G6;1047062866;V ;VIEW;8955;"/**/ /* View: V_MaintenanceOrder_V3_IDIM1_G6 */ /**/ /**/ /* V01.02.01 - 2020-08-26 Tatjana Derdus CI/DAV2.3 */ /* New view Dimension Maintenance based on optimized data model for SAPP99 */ /* Update: */ /* - V01.00.00: Initial version */ /* - V01.01.00: Adjust MaintenanceOrderId to trim variable number of leading zeros */ /* - V01.02.00: Make independent of LanguageCode; Use BasicStart/End DateId instead of Date */ /* - V01.02.01: Make Dummy-Record (DimId = 0) exclusive for view of leading system (POE/G0) */ /* - V01.03.00: Add column FunctionalLocationDimId */ /**/"
INFI_PNLPT_TM1_CSC2;60;INFormation Mart as Interface;V_INTF_PNL_PT_DIM_CostElementByChartOfAccount;1050590931;V ;VIEW;11833;/**/ /* Database name: @DB_DATA_VAULT_SQL */ /* DBMS name: Microsoft SQL Server 2016 - Bosch */ /* Created on: 19.02.2021 08:55:09 */ /**/ /**/ /* View: V_INTF_PNL_PT_DIM_CostElementByChartOfAccount */ /**/ /* =*/ /* V01.00.00 2021-02-18 Yannick Sigwalt GS/BDO12 */ /* This view provide the Cost Element Hierarchy in Parent/Child format for Pnl Consumer PT */ /* Update: */ /* - V01.00.00 - Initial version */ /* =*/
INFI_PNL_GM1_SSAS_CSC2;95;INFormation Mart as Interface;V_INTF_PNL_GM1_DimProduct_V3;1050851206;V ;VIEW;13634;"/**/ /* View: V_INTF_PNL_GM1_DimProduct_V3 */ /**/ /* */ /* V01.00.04 2023-05-24 FRI3SH, URA1FE & DTD7FE */ /* This view provides the product hierarchy and material data for Profit&Loss.GM1Analysis */ /* Moreover this view extracts some master data from facts data, which is not recommended */ /* Data.CORE Outgoing Interface #0174 https://inside-docupedia.bosch.com/confluence/x/3BnAcw */ /* Changes: */ /* - V01.00.04 Added MaterialDescription; Adjusted view name suffix to ""V3"" */ /* - V01.00.03 Added products from iGPM; Adjusted view name suffix to ""V2"" */ /* - V01.00.02 Added fields [ProductHierarchySubClassDescriptionInEnglish] and */ /* [ProductHierarchyClassDescriptionInEnglish] */ /* - V01.00.01 Removed PERIO and MaterialByDivisionAndProfitCenter_rank, added field WW02 */ /* - V01.00.00 Created View - initial version */ /* */"
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_FactActualCost_B4;1054887075;V ;VIEW;2271;/**/ /* View: V_FactActualCost_D0 */ /**/ /**/ /* V01.00.01 2021-09-24 Szivos Andras CI/BTM-AC1 */ /* Fact view for Costs booked on Cost Centers from PTT */ /* Changes: */ /* Restriction: */ /**/
INFI_RnDAnalysis_SSAS_CSC2;99;INFormation Mart as Interface;V_ResultPlan_V1_IFCT0_G3;1055707209;V ;VIEW;16799;/**/ /* View: V_ResultPlan_V1_IFCT0_G3 */ /**/ /* =*/ /* V01.00.05 2023-04-04 Yannick Sigwalt GS/BDD1 & Ilja Frolov GS/BDD1 */ /* This view provides Plan result booking for R&D */ /* Data.CORE Outgoing Interface #0210 https://inside-docupedia.bosch.com/confluence/x/foO6gg */ /* Consuming Soft Rules */ /* - #FBI-SR-000000087 https://inside-docupedia.bosch.com/confluence/x/OyG_hQ Determination of Settlement Object */ /* - #FBI-SR-000000092 https://inside-docupedia.bosch.com/confluence/x/HFKnig Derivation Cost Center Cost Types */ /* - #FBI-SR-000000095 https://inside-docupedia.bosch.com/confluence/x/TItEjg CDC for Business Unit & Division */ /* - #FBI-SR-000000096 https://inside-docupedia.bosch.com/confluence/x/fyp8jg Convert Period >=012 to 012 */ /* Restriction: */ /* none */ /* Changes: */ /* V01.00.05 - Corrected Copy/Paste Issue in satellite name */ /* V01.00.04 - Added BK for improved support capabilities */ /* - Added EndDating Satellite */ /* V01.00.03 - Added Update from #FBI-SR-000000092 */ /* V01.00.02 - Added BusinessUnit as was */ /* V01.00.01 - Corrected identification of JunkResultRnDDimId */ /* V01.00.00 - Initial version */ /* =*/
INFI_TM1_CSC2;9;INFormation Mart as Interface;V_INTF_PNL_DIM_TransactionType;1059079109;V ;VIEW;1398;/**/ /* View: V_INTF_PNL_DIM_TransactionType */ /**/ /* = */ /* V01.00.01 2022-06-23 Michal Erdman */ /* Interface provides the transaction type data from SAP */ /* History: */ /* - V01.00.01: added condition: LanguageCode='EN' */ /* - V01.00.00: initial version */ /* = */
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_BridgeSparePartToFact_IDIM1_G3;1060407047;V ;VIEW;1281;/**/ /* View: V_BridgeSparePartToFact_IDIM1_G3 */ /**/ /**/ /* V01.00.00 - 2021-11-09 Stephan Wund GS/BDD2 */ /* Bridge table for SpareParts holding unique values for MaterialDimId of SpareParts from P79 */ /* Restrictions: */ /* - Limited to materials persisted in fact [INFM_Costs_CSC1].[CO_CostMaintenance_PerFact_G3] */ /* Updates: */ /* - V01.00.00 - Initial version copied from V_Bridge Spare Part To Fact_IDIM1_G0 */ /**/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_FactActualCost_CostCenterBookings_For_MaintenanceOrder_V2_G4_DemoSystem;1061279236;V ;VIEW;7923;/*=*/ /* View: V_FactActualCost_CostCenterBookings_For_MaintenanceOrder_G4 */ /*=*/ /**/ /* V01.00.04 2021-07-14 Szivos Andras CI/BTM-AC1 */ /* Fact view for Costs Maintenance Order booked on Cost Centers from POE */ /* Changes: */ /* - V01.00.04 2021-07-14 Szivos Andras CI/BTM-AC1 Change filtering on specific cost element group to be independent */ /* from specific cost element view */ /* - V01.00.03 2021-11-23 Szivos Andras CI/BTM-AC1 Clean up of SQL code */ /* - V01.00.00 2021-09-24 Szivos Andras CI/BTM-AC1 Original version created */ /**/
INFI_COREWriter_PnL_CSC1;62;INFormation Mart as Interface;V_INTF_GLAccountMappingAS2POE_ValidationASAccount;1063062923;V ;VIEW;1187;/**/ /* View: V_INTF_GLAccountMappingAS2POE_ValidationASAccount */ /**/ /* =*/ /* V01.00.01 2020-09-11 Patrik Just CI/DAV2.3 & Yannick SIgwalt GS/BDO12 */ /* This view provide CORE.Writer the information about valid GL Accounts from AS source */ /* Restriction: */ /* - */ /* Changes: */ /* - V01.00.01 - Replaced Temporary Solution through select on [RAWV_RB_CSC1].[GLAccount_GPM_WHUB0] */ /* =*/
INFI_Costs_CDP_CSC1;68;INFormation Mart as Interface;V_INTF_COOM_Costs_DIM_CostElement_CDP;1065367160;V ;VIEW;1914;/**/ /* View: V_INTF_COOM_Costs_DIM_CostElement_CDP */ /**/ /* =*/ /* V00.00.03 2021-08-26 Ismail Okadia */ /* This view provides the parent child hierarchy of CostElement for CDP */ /* Restriction: */ /* Currently, only CostElement hierarchies 'RB-E' & 'RB-E-LOG' are used */ /* Changes: */ /* V00.00.03 - Use function for hierarchy, function uses [RefCDPHierarchyApplicationControl_WREF0] */ /* V00.00.02 - Replace hierarchy list by control table [RefCDPHierarchyApplicationControl_WREF0] */ /* V00.00.01 - Initial version */ /* =*/
INFI_TM1_CSC2;9;INFormation Mart as Interface;V_INTF_PNL_DIM_ReportingEntity;1072879039;V ;VIEW;1937;/**/ /* View: V_INTF_PNL_DIM_ReportingEntity */ /**/ /* =*/ /* V01.00.00 2021-05-18 Yannick Sigwalt GS/BDO12 */ /* Interface provides Parent/Child Hierarchy for ReportingEntity Dimension */ /* Data.CORE Outgoing Interface #0143 https://inside-docupedia.bosch.com/confluence/x/LkZyZg */ /* Update: */ /* Restriction: */ /* - none */ /* =*/
INFI_TM1_CSC2;9;INFormation Mart as Interface;V_INTF_PNL_DIM_TransactionType_ATTR;1075079166;V ;VIEW;1300;/**/ /* View: V_INTF_PNL_DIM_TransactionType_ATTR */ /**/ /* = */ /* V01.00.00 2022-06-21 Michal Erdman */ /* Interface provides the transaction type attributes data from SAP */ /* History: */ /* - V01.00.00: initial version */ /* = */
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_Equipment_V3_IDIM1_G3;1076407104;V ;VIEW;8044;/**/ /* View: V_Equipment_V3_IDIM1_G3 */ /**/ /*=*/ /* V01.00.00 - 2021-11-09 Stephan Wund GS/BDD2 */ /* Equipment dimension created for the use case of reporting on maintenance costs */ /* Update: */ /* - V01.00.00 - 2021-11-09 Initial version copied from V_Equipment_V3_IDIM1_G0 */ /*=*/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_FactActualCost_O1;1086887189;V ;VIEW;2269;/**/ /* View: V_FactActualCost_D0 */ /**/ /**/ /* V01.00.01 2021-09-24 Szivos Andras CI/BTM-AC1 */ /* Fact view for Costs booked on Cost Centers from PTT */ /* Changes: */ /* Restriction: */ /**/
INFI_Costs_CDP_CSC1;68;INFormation Mart as Interface;V_INTF_CDP_Costs_FACT_PostActivityOutput_D3;1097367274;V ;VIEW;7733;/**/ /* Database name: @DB_DATA_VAULT_SQL */ /* DBMS name: Microsoft SQL Server 2016 - Bosch */ /* Created on: 8/29/2022 3:29:42 PM */ /**/ /**/ /* View: V_INTF_CDP_Costs_FACT_PostActivityOutput_D3 */ /**/ /* =*/ /* V01.00.00 2022-08-29 Sanja Mihalic CI/XAD3 */ /* This view is to provide CO-OM activity Type Quantities for Cost Driver Planning application (CDP) */ /* Data.CORE Outgoing Interface #215 https://inside-docupedia.bosch.com/confluence/x/FcJnh */ /* Implemented Soft Rules */ /* Restriction: */ /* - none */ /* Update: */ /* - V01.00.00: Initial version copied from V_INTF_CDP_Costs_FACT_PostActivityOutput_G0 */ /* =*/
INFI_Core2Stage_CSC1;54;INFormation Mart as Interface;V_REF_GL_Account_Filter_PnL_Series_RB_E_XBIT;1104215184;V ;VIEW;1290;/**/ /* View: V_REF_GL_Account_Filter_PnL_Series_RB_E_XBIT */ /**/ /**/ /* V01.00.03 2021-08-31 Yannick Sigwalt GS/BDD2 & JUP8FE */ /* This view is to list all vaild account numbers from custom RB-E-XBIT account hierarchy. */ /* Update: */ /* - V01.00.03: moved logic to a soft rule und now view consumes the Soft rule */ /* - V01.00.02: Replace source by GLAccountAttributes_WSAT0_G0_X from global hierarchy */ /* - V01.00.01: Replace source by GLAccountMasterData_WSATM_G0_X from global hierarchy */ /**/
INFI_TM1_CSC2;9;INFormation Mart as Interface;V_INTF_PNL_DIM_Period;1104879153;V ;VIEW;3684;/**/ /* View: V_INTF_PNL_DIM_Period */ /**/ /* =*/ /* V01.00.01 2021-05-18 Yannick Sigwalt GS/BDO12 */ /* Interface provides Parent/Child Hierarchy for Period Dimension */ /* Data.CORE Outgoing Interface #0148 https://inside-docupedia.bosch.com/confluence/x/_QTTZw */ /* Update: */ /* -V01.00.01: - Reworked Dimension due to issues with TIProcess in TM1 */ /* - changed Fixed Fiscal Year for a more dynamic solution */ /* Restriction: */ /* - none */ /* =*/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_MaintenanceOrder_V3_IDIM1_G3;1108407218;V ;VIEW;8575;/**/ /* View: V_MaintenanceOrder_V3_IDIM1_G3 */ /**/ /**/ /* V01.00.00 - 2021-11-09 Stephan Wund GS/BDD2 */ /* New view Dimension Maintenance based on optimized data model for SAPP79 */ /* Update: */ /* - V01.00.00: Initial version copied from V_MaintenanceOrder_V3_IDIM1_G0 */ /**/
INFI_Costs_CDP_CSC1;68;INFormation Mart as Interface;V_INTF_CDP_Costs_FACT_PostActivityOutput_G3;1113367331;V ;VIEW;7391;/**/ /* View: V_INTF_CDP_Costs_FACT_PostActivityOutput_G3 */ /**/ /* =*/ /* V01.00.00 2022-08-29 Sanja Mihalic CI/XAD3 */ /* This view is to provide CO-OM activity Type Quantities for Cost Driver Planning application (CDP) */ /* Data.CORE Outgoing Interface #215 https://inside-docupedia.bosch.com/confluence/x/FcJnh */ /* Implemented Soft Rules */ /* Restriction: */ /* - none */ /* Update: */ /* - V01.00.00: Initial version copied from V_INTF_CDP_Costs_FACT_PostActivityOutput_G0 */ /* =*/
INFI_Core2Stage_CSC1;54;INFormation Mart as Interface;V_REF_GL_Account_Filter_PnL_Series_RB_E_XBIT_GPx;1120215241;V ;VIEW;1515;/**/ /* View: V_REF_GL_Account_Filter_PnL_Series_RB_E_XBIT_GPx */ /**/ /**/ /* V01.00.01 2021-08-31 Yannick Sigwalt GS/BDD2 & JUP8FE */ /* This view is to list all vaild account numbers from custom RB-E-XBIT account hierarchy for GPM system only */ /* Restriction: */ /* - This view is only for usage with GPx systems */ /* Update: */ /* - V01.00.01: moved logic to a soft rule und now view consumes the Soft rule */ /* - V01.00.00: Initial version */ /**/
INFI_TM1_CSC2;9;INFormation Mart as Interface;V_INTF_PNL_DIM_Period_ATTR;1120879210;V ;VIEW;1184;/**/ /* View: V_INTF_PNL_DIM_Period_ATTR */ /**/ /* =*/ /* V01.00.01 2021-05-18 Yannick Sigwalt GS/BDO12 */ /* Interface provides attribute for Period Dimension */ /* Data.CORE Outgoing Interface #0149 https://inside-docupedia.bosch.com/confluence/x/KgXTZw */ /* Update: */ /* -V01.00.01: Added Documentation */ /* Restriction: */ /* - This viel only provides 1 empty record!! */ /* =*/
